Date,Sentiment
2018-04-01,-0.059417
2018-03-31,-0.083217
2018-03-30,0.094233
2018-03-29,-0.18715
2018-03-28,-0.125025
2018-03-27,0.034367
2018-03-26,-0.079917
2018-03-25,0.189137
2018-03-24,-0.047058
2018-03-23,0.08574
2018-03-22,0.098061
2018-03-21,-0.070494
2018-03-20,0.019962
2018-03-19,0.00823
2018-03-18,0.118167
2018-03-17,-0.148
2018-03-15,-0.391525
2018-03-13,-0.491075
2018-03-09,-0.7501
2018-03-08,-0.473
2018-03-07,-0.512275
2018-03-06,0.0
2018-03-05,0.05655
2018-03-04,-0.57505
2018-03-03,0.3072
2018-03-02,0.3558
2018-02-27,0.010275
2018-02-26,0.22735
2018-02-24,-0.27695
2018-02-20,-0.492525
2018-02-19,-0.43335
2018-02-18,0.38015
2018-02-17,0.1833
2018-02-16,-0.296
2018-02-14,-0.190375
2018-02-13,0.20935
2018-02-12,-0.1063
2018-02-09,-0.114067
2018-02-08,0.344525
2018-02-07,-0.05135
2018-02-06,-0.334325
2018-02-02,0.69665
2018-02-01,0.42635
2018-01-31,-0.290425
2018-01-30,0.358925
2018-01-29,0.148
2018-01-26,0.3032
2018-01-24,-0.29045
2018-01-23,0.01501
2018-01-22,-0.022
2018-01-21,-0.1366
2018-01-20,-0.1366
2018-01-19,-0.151075
2018-01-18,-0.04685
2018-01-16,-0.81425
2018-01-14,0.4369
2018-01-13,-0.002475
2018-01-12,0.005025
2018-01-11,-0.43335
2018-01-10,0.39225
2018-01-09,-0.47465
2018-01-08,-0.7556
2018-01-07,0.28595
2018-01-06,0.28595
2018-01-05,0.31885
2018-01-03,0.0814
