Date,Sentiment
2017-09-20,0.0963
2017-09-15,0.5543
2017-09-14,0.3308
2017-09-13,0.130186
2017-09-12,0.0512
2017-09-11,-0.004025
2017-09-10,-0.0341
2017-09-08,0.152575
2017-09-06,-0.36755
2017-09-02,0.10065
2017-09-01,0.125
2017-08-31,0.443
2017-08-30,0.443
2017-08-23,0.1366
2017-08-22,0.0267
2017-08-20,0.26325
2017-08-18,0.14875
2017-08-17,-0.7437
2017-08-16,-0.0129
2017-08-09,0.3454
2017-08-07,0.43125
2017-08-06,0.271375
2017-08-05,0.0129
2017-08-04,0.4531
2017-08-03,0.29325
2017-08-02,0.3452
